ra dec u g r i z
9.63652226276227 0.632028557280211 22.60129 19.94017 18.48149 17.70333 17.27515
9.82434686629222 0.900540802846963 24.04469 22.58005 21.35704 20.8459 20.3147
9.81781028517199 0.742895582252277 22.76073 21.6268 21.19191 21.08612 20.89968
9.68581702529207 0.975019522939601 22.76461 20.01891 18.5713 17.62043 17.08674
9.74444040303041 1.02708144447143 21.27675 20.52176 19.46782 19.02747 18.68717
9.77700735654128 1.19555474595396 21.723 19.14259 17.70779 16.75361 16.25281
9.71430405684913 1.07302968156348 24.05643 22.0332 21.4496 21.31636 21.21346
9.99496231543458 0.874370054162879 22.01399 20.1962 19.16677 18.6955 18.38292
10.0569019885774 0.632425329436053 18.25704 16.94684 16.30918 15.99538 15.71981
10.1244956515018 0.867924518993108 23.71648 22.33443 20.77323 19.81146 19.38973
9.89745316064841 0.906217934759494 22.4401 21.72479 21.67038 21.54628 21.21512
9.98503997951661 0.864612487235364 19.83141 18.48904 17.96615 17.77186 17.712
9.76526481340665 1.11025715723902 23.08809 20.36509 19.15283 18.57097 18.27168
9.67971869421905 1.14379730010902 22.56212 21.79695 20.32478 19.40183 18.89165
10.0830901513424 0.903950156760821 21.51036 19.44423 18.5394 18.1705 17.8817
9.67664835410801 0.598615500092422 18.05517 16.74551 16.16377 15.93268 15.73632
9.55967213595852 1.14197217695781 17.33894 15.82193 15.2818 15.10409 15.042
9.70612154678523 0.688411024325877 20.90669 19.90285 18.9021 18.51294 18.2186
9.74546663598161 0.804785379785538 23.40089 22.80742 21.17173 20.07909 19.74573
9.90274476845582 0.794652307436262 25.6569 21.92934 20.24096 19.32332 18.97122
9.95289117463187 0.941581105711158 20.8403 19.91397 19.63015 19.47071 19.44774
9.69587283975639 0.637716650638272 22.61642 22.52868 20.93116 19.99687 19.56346
9.93099932805407 0.638142996054846 23.25417 22.10502 20.48582 19.46803 18.93533
10.0614782147115 0.710481131795868 19.97823 17.32766 16.07767 15.58068 15.30027
9.56337109630783 0.773710711671235 22.06565 19.56467 18.13755 17.28719 16.83946
9.80743069186701 1.14292411764118 22.3271 21.56426 20.34123 19.55398 19.11707
9.86737236492638 1.12039478979814 20.42693 19.39079 19.06576 18.92027 18.93778
10.0862742219876 0.880830948406311 18.45603 16.49136 15.44498 14.9986 14.61169
9.53055821092903 0.960512767184623 25.156 23.86622 22.75501 21.1689 21.09199
9.99949344772466 1.06522715882485 17.11143 15.3926 14.51749 14.11533 13.7892
9.6117016554133 1.06366800597759 21.48008 20.48495 18.98479 18.39204 18.08545
9.92112559653924 0.907689189590104 20.51148 20.49785 20.70594 20.87635 21.31508
9.53729913945995 0.855434437201292 22.17931 20.77754 19.05077 18.44905 18.08414
9.95221365071779 0.845145619644772 22.81809 20.70747 19.24776 18.60262 18.24147
9.7551928978715 0.98760549297605 24.19799 21.61119 20.15985 18.76144 17.93476
10.0986996689673 0.731368182690499 18.98452 17.65248 17.17395 16.98927 16.94721
9.48516597655112 1.06970371767879 19.18206 17.42762 16.71963 16.45744 16.32053
9.7291895782171 0.656378251652919 20.75797 19.03338 18.19287 17.87208 17.72765
9.70688855644488 0.873340251832132 19.718 18.51005 17.90071 17.57858 17.33858
9.49121307546292 0.740765417008783 21.9436 19.68445 18.25978 17.53341 17.07395
9.50474614299014 0.932782356350175 21.6948 19.03238 17.51821 16.44926 15.85192
9.51193996953498 1.08573853686057 22.60775 21.85825 20.00755 19.10017 18.70797
9.55019434449878 1.019150849517 18.70042 17.84459 17.57727 17.48415 17.41936
9.91627008468049 0.913446122640814 19.15402 17.84293 17.30197 17.06782 16.96744
10.0033924259152 0.562143092761047 22.36979 19.68795 18.24449 17.20709 16.62654
9.84173327881078 0.805414763358399 23.38519 21.2712 19.40338 18.74573 18.25649
10.0059237260953 0.985761508857756 19.99125 19.40457 19.19933 19.11789 19.12818
9.6128417796337 0.621675948883377 21.16611 19.84035 19.29253 19.07323 18.96066
9.8058868000229 0.864161901397369 14.96438 13.26888 12.38029 11.94267 11.59935
9.75958199165811 0.72402974617045 22.47514 19.48003 17.99869 16.99166 16.41765
10.1075682975037 0.802012514795865 19.85836 17.90779 17.11513 16.81467 16.64346
9.83733447550082 0.847358156892093 21.89719 21.32755 21.01554 21.14131 20.89685
9.71462152989341 1.04537479775195 17.7228 16.30937 15.79901 15.61199 15.51222
10.0806646602023 0.974477191521688 19.97965 18.43897 17.68273 17.3239 17.05614
9.68049011238099 0.760478071950252 22.81021 22.23054 20.45968 19.49698 19.0829
10.077827682578 0.923865878609736 19.62583 19.39541 19.22466 19.05589 18.77663
9.81444144742625 0.942584493635296 19.55784 17.89278 17.24308 16.94552 16.73516
9.76092345259269 0.771626841958683 18.78187 17.72768 17.20328 16.89744 16.74848
9.7396826056405 1.14307140836122 21.97651 19.56925 18.34523 17.83226 17.51764
9.94096384906567 1.10418417130823 21.5859 20.96224 20.08104 19.79259 19.4037
9.53853316540022 0.560793643683023 19.72024 17.28436 16.17188 15.71497 15.42104
10.0933137060249 0.791290657781297 18.59527 17.43949 17.01192 16.83146 16.77092
9.57785005471305 0.607453832804172 19.29937 17.98703 17.31427 16.8825 16.63849
9.55933390885872 0.818559735912908 21.54215 21.17799 19.77087 19.03242 18.60664
9.74308455202015 1.13106456283249 18.19504 16.64582 16.11451 15.93002 15.85675
9.51214435219981 0.969206917174184 23.5779 20.81941 19.29926 18.19294 17.57252
9.55290514230592 1.16339315441507 22.90338 20.08061 18.76391 18.12364 17.76653
9.98383275437823 1.14275027309668 20.16502 18.35811 17.5291 17.16301 16.87683
9.69993862114191 0.750257194263898 21.29643 19.39702 18.53499 18.16914 17.90902
9.93190264992353 0.800665257953912 23.68028 21.1349 19.37438 18.72381 18.31352
9.5989539332063 0.980097908597739 20.85144 20.42589 20.37589 20.3891 20.04832
9.80272597199934 1.15585573785018 19.7875 18.73077 18.30561 18.13085 18.0732
9.74670367597076 1.21274618389973 21.58271 21.09392 20.26044 19.54057 19.42398
10.0617862331083 1.11339899416484 22.9482 21.65206 21.52651 21.25728 21.51122
9.78076120078038 0.916816089135504 21.01074 20.08207 19.50134 19.22934 19.08956
9.61017040447928 0.573414471418909 20.69967 18.23129 16.87075 15.64524 14.96195
9.96040486755805 0.986459069791275 22.12613 21.18526 20.91206 21.10093 20.70217
9.66938014197666 1.20326315547749 19.33118 18.36195 18.01578 17.71956 17.58416
9.97679528398817 0.726451617655106 22.52304 19.53954 18.17829 17.46169 17.01581
10.1477509776165 0.765620874283842 23.50388 20.67291 19.1527 17.95816 17.34063
9.74873145777843 1.20781344324771 25.95018 22.31286 20.58432 19.72972 19.23432
9.75898613715987 1.18763091517561 19.55786 18.55954 18.24355 18.12493 18.05681
9.68598006211749 1.10830265366912 22.05774 19.5506 18.20553 16.88204 16.16342
9.99186046447548 1.05003602696296 21.86958 21.74937 21.66892 21.65056 21.20135
10.046429347793 0.821096868953296 21.27235 19.15471 18.15165 17.70447 17.50483
10.1016316025578 0.751171144882623 25.21588 22.36894 21.03756 21.04712 21.62958
9.68768917660159 0.664228110938842 19.19041 17.47131 16.79997 16.56416 16.45014
9.8558962957984 1.20187792650879 23.60705 23.50194 21.18091 19.98258 19.49734
9.81770953736358 0.750011135530691 23.17878 22.66952 21.13907 19.83203 19.27269
9.66269616990746 0.565925117381366 23.07981 22.06399 20.54063 19.51917 18.93734
9.69252664730968 0.674982354640552 19.08776 17.98621 17.4967 17.15119 16.95494
9.62708837186801 1.02442790204853 22.31792 21.52036 20.14692 19.30797 18.93593
9.85607493263899 0.626441683492984 19.31109 18.08403 17.63139 17.48049 17.38501
9.54868589959813 1.04740085024778 22.85011 21.61816 20.09382 19.10322 18.61886
10.1454819743639 0.760069234957889 20.90275 18.48586 17.25261 16.69829 16.36539
9.61788283477671 0.837948518096067 22.5452 20.74157 19.18356 17.65922 16.78249
9.69413671037569 1.21912795540992 25.5651 22.53337 21.54748 20.22615 19.16245
9.97755040368992 1.10211383643729 22.157 19.71519 18.33714 17.12276 16.47954
9.97504216856794 0.960430039213302 21.2758 20.61082 20.37434 19.8638 19.55642
9.71431790060433 1.04953522552351 21.61689 19.42595 18.4278 18.10297 17.92925
10.0560787779458 0.591223414459663 22.60917 21.96171 22.08046 21.68144 21.89079
9.58793914395869 1.00008217427841 21.86447 19.0883 17.63705 16.60973 16.00948
9.76363993276351 0.983954970470096 21.05272 20.42447 19.68017 19.38846 19.05048
9.99582645517671 0.56766540048313 22.50412 21.14094 19.74576 18.77176 18.36258
9.77189392633511 1.08851778782272 22.1365 19.42289 18.11884 17.5613 17.25852
10.001921893077 0.956962974170162 22.36868 19.51999 18.16483 17.41288 16.98804
9.77978069582946 0.758485718430804 19.60685 18.26055 17.73194 17.54773 17.45532
9.53331141392175 1.09981305021434 21.11045 18.78089 17.75572 17.39869 17.19268
9.79293339427181 0.659829329156064 16.9821 15.47834 15.42514 14.61907 14.47095
9.91404352649283 1.10767806592904 23.92247 23.17045 21.37167 20.181 19.5382
9.79537845566955 0.849932759023708 18.19011 16.74625 16.20456 16.02315 15.95449
10.0298203018955 0.785404231428639 20.93396 19.98706 19.61393 19.46158 19.38252
10.1283614953755 1.20359549821362 18.65038 17.38721 16.93356 16.68318 16.53578
9.89512804606989 0.8599586710626 15.01746 13.38153 12.7639 12.41548 12.29506
9.61437355125906 0.897181551680556 21.41825 20.93266 21.23333 21.52931 21.53144
9.75049627023623 0.914219689498682 18.36325 16.91472 16.33982 16.10022 15.98897
9.6684225760838 1.14070370063334 19.52072 18.30458 17.85656 17.64839 17.58326
9.79760120272528 0.991223569197807 22.51619 19.98386 18.57086 17.76859 17.30651
10.0597097470236 0.599241228815604 20.15275 17.54462 16.17947 15.57672 15.24318
9.618305392254 0.615722301015921 17.18702 16.17915 15.76738 15.59885 15.50142
9.91808897768635 0.606083214683058 21.68537 20.62001 19.99501 19.67944 19.38248
10.0201915523348 0.643657815777295 22.55957 20.28667 19.13581 18.62148 18.3019
9.92137915353783 0.570426064410161 22.26628 21.9868 20.09807 18.80284 18.19597
9.55272826361977 0.591554291542072 22.44534 21.88082 20.94901 20.70044 20.44981
10.0416338239046 1.00607868370223 20.32722 18.82173 18.04499 17.62374 17.47172
9.690121530395 1.11812643222372 20.75093 18.7767 17.77033 17.33937 16.9776
9.66314071540091 0.785322475294571 20.01769 18.5002 17.9094 17.6859 17.5445
9.95941917942105 0.569676060725716 23.37502 20.54586 19.11323 18.01405 17.4269
9.55202979856779 1.03163323676035 21.96448 19.37541 17.88831 16.82766 16.23074
9.55911283748284 0.745882893234182 20.73292 18.18646 16.70381 15.9012 15.45314
9.54982967618184 1.14701231368432 26.40275 22.31398 21.14287 19.83105 19.21969
10.124969130303 0.6931230756003 20.19683 18.95623 18.28216 17.91579 17.61617
9.71581792306353 0.835062372117932 19.78563 17.30209 16.22798 15.8444 15.63268
9.74859749079661 0.717715440153316 24.69073 20.47548 19.07652 18.52459 18.15054
9.75168716162182 1.12390227288577 20.15131 19.89782 19.73484 19.35001 19.27574
9.79647560806782 0.709137486290969 18.95018 17.04946 16.26181 15.9909 15.82436
9.49882162434488 0.975744318029073 22.40854 19.78226 18.36098 17.10237 16.4101
9.81363185945318 0.817512756901351 23.47146 20.92063 19.212 18.51751 18.19212
9.57887627750563 1.057409908748 20.12079 19.22125 18.86164 18.71048 18.6742
9.7325956672781 0.801134975486857 21.90715 21.21874 19.87732 19.36308 18.94801
9.53176660236284 0.724621469942802 22.44345 19.67363 18.23507 17.34782 16.87263
9.9002190541911 1.09165966342406 18.29967 16.96205 16.53706 16.41932 16.36538
9.56058749287706 1.1731228905135 23.45977 20.87562 19.98404 19.64205 19.29339
9.85809344300662 1.1966112085544 19.98361 19.75294 19.77606 19.58352 19.60052
10.0089644137303 1.05074953064011 20.6602 18.96049 18.14522 17.78406 17.53901
9.88952221565691 0.716860104367774 22.03208 19.32158 17.85141 16.79287 16.20549
10.0921903752597 0.566524537498538 22.36421 19.79593 18.51392 17.92567 17.60226
9.86304649125577 0.864677063054731 22.74272 21.72346 21.08946 20.80562 20.52088
10.0321536955456 0.941562774437882 22.37571 20.00968 18.71049 18.09876 17.74478
9.59361524708447 0.995023833398667 22.61795 21.50858 21.21288 21.07133 21.2117
9.95696521016794 1.11912571192251 22.9276 21.14675 20.88998 20.86225 20.72173
9.92156204636348 0.67713815634557 25.0385 22.86346 21.65585 20.91296 20.6877
10.0482296018467 0.916530852455312 20.31064 19.32285 18.86688 18.55632 18.40811
9.52316610761184 0.637961946766792 20.98792 18.40363 16.97098 16.20724 15.78553
9.99381819453518 0.74307681272897 23.43422 22.01826 19.88802 18.89623 18.38961
9.73759525918604 0.814086787387649 17.12703 16.06598 15.71714 15.59653 15.55033
10.135813661329 1.17971663203108 22.08795 20.15808 18.47182 17.87885 17.51656
9.72619194552021 1.06492735158452 21.90624 19.35563 17.9712 16.64046 15.9429
9.98755893044677 0.984870442601318 19.76217 18.85781 18.43517 18.09402 18.0476
9.80059806956052 1.04477256264325 20.78209 18.72135 17.46148 16.95565 16.61448
9.87363389813254 1.06387361789205 18.77728 17.02348 16.1947 15.75482 15.41045
9.58587159661778 1.15771360669035 21.82646 21.50277 19.96167 19.14315 18.73425
9.79644636956925 1.08612605431777 20.11439 17.54827 16.39864 15.95766 15.71688
9.91764046471022 0.711552750259839 20.1033 19.85647 19.94004 19.70805 19.78374
9.9597433952863 0.595553454876291 19.47441 17.9151 16.9639 16.51964 16.16652
9.89381810796033 0.851181247255199 23.51578 20.46127 19.02599 17.8864 17.30477
9.65844623161684 1.13645740273177 20.78982 18.43672 17.38011 16.98839 16.77731
9.75781737361774 0.819171393429721 23.05215 22.09839 20.52054 18.89852 18.01425
9.61723393562892 1.0564743382653 25.69152 20.92082 19.04393 18.39367 18.10372
9.99670313687534 0.887246690168601 19.44362 18.50431 18.23739 18.13771 18.10182
9.66947945060042 0.782898442445847 22.45376 19.9299 18.7231 18.21471 17.86209
9.90152283245504 1.0076186197976 22.76141 23.23507 21.89018 20.36312 19.8429
9.57328735042546 0.674271421332124 18.80986 17.68963 17.33275 17.19899 17.1624
9.76062803570551 0.805941302636025 18.8875 18.79091 18.88928 19.10146 19.17338
9.91235027093853 0.642436040600264 19.97323 18.09274 16.97294 16.52448 16.1763
9.84452982393984 0.796954216500245 22.99789 21.30793 19.59845 18.91426 18.30582
9.78620127594894 1.11900509947268 23.46138 21.88706 20.28444 19.31099 18.9122
9.64905145560124 1.1103821935495 22.69607 20.28336 18.95351 17.76054 17.12299
9.7709101745728 0.903645650288212 19.97932 18.05559 17.23341 16.95305 16.809
10.0976429176597 0.856444403954252 19.95236 18.67886 18.02564 17.63262 17.38337
9.76617380845303 0.804954841270797 19.79676 18.42594 17.65545 17.2387 16.97027
9.78088503628942 0.929585238463009 22.33694 19.75964 18.30135 17.53109 17.10474
9.82501334340608 0.699809594848445 21.01002 18.90558 17.39226 16.84495 16.53332
9.52448263435059 0.741263026922334 25.10077 21.43207 19.96109 18.78814 18.16789
9.94867519861589 0.811782416628367 22.38707 22.14877 21.4225 21.25772 20.77185
9.60561941667251 0.709076024728298 20.89841 18.27804 16.7566 15.54261 14.88873
9.95929214793534 0.834029720435658 23.57963 20.76326 19.21141 18.59468 18.13548
10.1284323154954 1.11643222876458 24.42382 22.36564 20.55899 19.63096 19.18675
9.7126041894569 0.588436636043213 21.30454 19.05305 17.66012 16.67806 16.13704
9.84107008973598 0.604306931861882 22.03356 21.2319 20.18646 19.43456 18.98174
10.0136709646511 0.714933978750518 19.0865 17.80096 17.32457 17.14161 17.04391
9.81266610259058 0.615892215079729 20.17811 17.65602 16.34286 15.81563 15.51489
9.55833347738036 0.769527984035449 19.05654 18.07906 17.75168 17.61264 17.5596
9.94116503164753 0.981943675128564 21.18425 20.23814 19.99445 19.91923 19.86276
9.50710224670968 0.875716660106219 19.64766 18.35495 17.4605 16.93003 16.60796
10.0102850800473 0.844028775843107 21.86035 19.42322 17.96682 16.77092 16.13082
9.69237561215357 0.574391475113263 23.84506 23.06815 21.54927 20.17263 19.41592
9.76608254390783 1.03520634125337 19.9899 18.59686 17.76029 17.32713 17.00906
9.82832553281321 0.891993682770679 16.19174 14.90417 14.4219 14.14256 13.94426
9.58233332439067 1.07004458396688 18.24713 16.2078 15.40039 15.08652 14.92325
9.91540148604273 0.674738379145682 19.07686 17.09867 16.26528 15.95058 15.74596
9.68380160657571 0.812551270795724 22.98107 20.38712 19.0775 17.70186 16.99455
9.75918632208584 0.591219830874077 19.6958 18.79443 18.45531 18.34974 18.27402
10.148964057101 0.970950541209921 23.07636 20.7472 19.40746 18.70023 18.28856
9.8092460537236 1.10644256936654 22.8461 21.1919 19.84673 18.58118 17.93725
9.88764154576302 0.774708573056835 20.93136 18.50433 17.22737 16.70348 16.36004
10.0680912310547 0.719615106609668 23.10212 20.25993 18.97145 18.40923 18.0968
9.72415081087502 1.01695284609459 19.5293 18.08487 17.5839 17.4127 17.343
9.83694269261483 0.803169024228902 22.53526 20.84304 19.30759 18.12245 17.44134
9.62916539479289 0.657230230495834 20.48149 18.28599 17.3311 16.99112 16.80156
9.80353002262939 1.06645209597505 21.30027 18.84091 17.57653 17.05597 16.77038
9.84605283747015 0.792218888709829 22.86397 20.35279 18.74836 18.08321 17.65773
9.60789535944741 0.911310381995464 21.77917 21.23202 20.26343 19.57923 19.09467
9.62521444445724 1.08199209615603 21.98311 19.69938 18.48867 17.99087 17.71689
9.76746394743947 0.707976798468625 20.03885 18.75442 18.25638 17.94245 17.79424
9.85748675167082 1.13819082548544 20.04927 18.60841 17.79403 17.35227 16.98833
10.0343722622252 0.644249787271555 23.54279 20.87358 19.43925 17.95841 17.11514
9.65152327129505 0.976530355197512 25.22205 21.1363 19.25802 18.63688 18.20443
9.8885497830355 1.04943099328677 23.64839 22.21111 20.40163 19.58071 19.11833
9.64338267476487 0.642405238449574 23.31823 20.94211 19.58179 18.20784 17.48137
9.66433138882985 0.88248218964421 20.96939 18.48047 17.33635 16.89854 16.62501
10.0604666508294 1.05649271790195 24.29992 23.58278 23.94046 22.2146 22.13939
9.94656045090352 1.12940034345333 20.56419 19.88178 19.28829 19.00352 18.76828
9.61868203997406 0.812559818155091 23.85702 20.65143 19.2861 18.35606 17.87953
9.925637619128 0.73258580733317 22.81577 20.91645 19.55301 18.7193 18.25737
9.8106313231585 0.785864593243232 20.40488 18.95988 18.3924 18.22067 18.11437
9.77241340925264 0.563648085047705 21.25503 25.10675 17.49487 24.33658 22.81359
9.95111586639823 0.757818700822403 18.29218 17.24857 16.89534 16.7544 16.69137
9.75984860567883 0.754122293558914 20.50161 18.99062 18.36756 18.17804 18.03783
9.69985512666884 0.63026758070652 22.35396 20.38576 18.9634 18.25697 17.84812
9.97101247096771 0.952564166726997 23.78335 20.60686 19.12371 17.8624 17.17676
9.86619034842784 0.965212017102017 21.878 19.53136 18.17405 17.43621 17.02387
9.74488514842915 0.957533548919175 20.09953 18.55452 17.54846 17.08574 16.71781
9.85524704215445 0.629673583713198 21.929 19.39658 17.95256 16.74689 16.11406
9.9315655927154 1.00385773708304 18.65292 17.27232 16.75111 16.52621 16.44006
9.79410199627125 0.989872387554004 23.92456 20.33111 19.33355 18.90074 18.73686
9.57925444309834 0.680067091128413 21.86148 19.23192 17.81387 16.55308 15.88976
9.53429004693294 0.974599193445583 22.04241 19.50769 18.00561 16.67872 15.94403
9.92730025171343 0.76162419867089 24.51208 20.95008 18.91148 18.16772 17.73775
9.96317920917966 1.18823097905529 22.49199 21.45259 21.04032 20.75805 20.65016
9.49560914031201 1.08154302785194 20.26812 17.83611 16.51657 15.94598 15.64795
10.0124260008884 0.779044318898899 24.20318 21.25257 19.47375 18.8457 18.344
9.96407588177547 0.799347884347188 23.09259 22.95792 21.0876 20.07829 19.62935
9.59245079961363 0.740445162540671 22.87354 19.91745 18.45223 17.03309 16.265
10.0717745274176 0.755699273183248 21.96104 20.19346 18.47211 17.81073 17.4851
9.75087340693315 0.810632228239011 22.19303 19.86348 18.42816 16.9131 16.05841
9.5023864251977 1.12001728300318 20.23629 18.86194 18.42159 18.09387 18.04085
9.60453148395771 0.803774501729878 24.78107 21.25566 19.63506 18.84825 18.3377
9.75847500437808 0.772617144881509 23.23372 21.34185 19.53656 18.68532 18.31859
10.04554519459 0.593322768408675 17.81161 16.70692 16.34796 16.18114 16.13044
9.8435231799109 0.997699884629539 19.77452 19.7225 19.64557 19.46347 19.04756
9.79379251681365 0.76871330264666 21.43715 19.18988 17.87449 17.33206 17.01797
9.60584840504072 0.749302914267999 23.46687 21.60263 20.12279 18.94684 18.32087
9.78623148573308 0.806070114513871 20.01535 19.02578 18.42133 18.05963 17.79253
10.0554924952909 1.09285669054088 22.95606 21.07062 19.39861 18.67619 18.15302
9.55935532334414 0.655171926621483 21.43671 19.68757 18.9144 18.61743 18.47317
9.84618617411354 0.707298664154145 19.56552 18.31893 17.836 17.68483 17.57924
9.88809054790249 0.969337697512548 22.42654 20.02165 18.57143 17.39709 16.76714
9.61924345281028 0.590277363210583 23.64121 21.42297 19.93241 18.53328 17.78724
9.92082375134893 0.632773875272374 22.62434 21.47204 20.49079 19.76299 19.45598
9.63290114846416 0.560376747371418 19.89342 18.9422 18.73994 18.64886 18.63294
9.94903159686248 0.655353703734022 18.54095 17.49972 17.01557 16.79095 16.65011
9.65258732208747 1.09757591042886 23.44919 22.61833 21.00528 19.85449 19.30607
9.76435084004817 0.859349709442115 24.26737 21.29369 19.84133 18.43093 17.69222
9.77266646565658 0.563589646028748 17.54729 15.89501 15.3574 15.03784 14.92706
9.5365059225866 0.731601465431594 19.00417 16.97023 16.17134 15.87208 15.7067
9.88163325102033 1.21095809001335 21.85912 21.96492 20.79388 19.75881 19.28958
9.74889581804325 0.749735065885088 20.64576 19.32789 18.78396 18.61043 18.47219
9.64865285608894 0.775730495689822 23.35852 21.68303 20.2016 19.39433 18.97281
9.87540542081405 0.64870610213938 19.85129 18.60656 18.10283 17.88347 17.74523
10.0096989686264 1.0707815904072 19.86823 18.39088 17.75916 17.46209 17.29773
9.94905597231832 0.984619272730079 21.91128 19.45247 18.18155 17.60451 17.27151
10.1084626739404 0.828869155559333 18.67145 17.67015 17.29236 17.11685 17.06372
9.64847692511984 1.21167491271403 21.62171 19.25178 17.99436 17.44424 17.12328
9.85066956059887 0.902047715022922 20.39434 20.17109 18.67959 17.99054 17.88753
9.80789330873927 1.02634937729178 21.05343 18.49387 17.2051 16.80998 16.51747
9.77385898024315 0.835512063032382 18.65523 17.42094 17.56361 17.66878 17.70598
9.98078987841433 0.791165280712195 23.53663 20.90667 19.47915 18.85036 18.47926
10.114927789582 1.12530691620381 23.22087 20.24971 18.65927 18.07564 17.681
9.95161705759813 0.58606301733754 19.88308 17.39731 15.98813 15.31648 14.93451
9.62064052573774 0.709606988239801 21.00717 19.17482 17.83002 17.24285 16.82177
9.70483089489574 0.839292365862367 19.92831 18.00055 17.01088 16.62713 16.26528
9.73318198593881 0.608359952283309 22.39288 19.58252 18.25809 17.569 17.1745
10.0287332193781 0.68314414958894 18.396 17.01822 16.45254 16.1038 15.83069
9.4969901978601 0.864685000170144 23.33862 21.70997 20.2033 19.30221 18.86911
9.81178191861437 0.735573399530212 22.57582 20.18586 18.5542 17.99882 17.60588
9.80888941177292 0.638243560765485 25.01322 22.47202 20.93969 19.85895 19.38248
9.53801098437793 1.15294876120838 20.73865 18.29902 16.98548 16.34359 15.95823
10.0417072851658 0.842949579911775 19.39841 18.17153 17.68968 17.53281 17.36957
9.8205988994294 1.02348758957176 22.27938 21.08854 19.9043 19.63371 19.26282
9.57823825335572 1.15653879064692 23.27756 21.68234 19.79009 19.08574 18.81381
9.48670915048399 0.571826269038877 21.13503 18.74691 17.70181 17.31668 17.06494
9.75386013612524 1.01114896209761 19.25909 18.23112 17.91985 17.72617 17.80456
10.1380510783921 0.690609442285787 18.84483 16.22599 14.87999 14.25683 13.91222
9.73062996800786 0.992435475189373 19.05092 17.97279 17.63397 17.45639 17.41237
9.82025119514572 0.909223817840495 22.01818 19.7347 18.72347 18.35252 18.18527
9.6352728544185 0.80500729026362 17.05674 15.96985 15.60978 15.48904 15.44075
9.80612471091564 0.858870594088708 19.54779 18.19436 24.80204 24.36181 22.82691
9.73665480167966 1.11412995848165 20.17693 19.08465 18.0169 16.75599 16.453
9.74348681160944 0.946101669993693 22.54532 21.78654 21.46263 21.18299 20.94276
10.1351943348614 0.775426223434005 21.2448 19.12252 17.80183 17.26942 16.91225
9.56467576775617 0.932463126216377 23.3143 20.95918 19.12579 18.51706 18.13118
9.68291594319351 1.05318298364375 20.18044 18.38214 17.51289 17.12148 16.81351
9.65501694768901 0.772947130173325 22.20218 19.96945 18.59757 17.89009 17.43616
9.70269473702717 0.65961033969692 20.72322 18.18918 16.78327 16.05129 15.65086
9.72727455718609 0.617997750770217 26.39578 22.44549 20.93288 19.74808 19.10191
10.0728202524329 0.847270434054942 20.17132 17.67272 16.47321 16.01089 15.78566
9.55129358143844 0.8334740334541 23.16376 21.07361 19.3755 18.78816 18.41924
9.7368152990127 0.741183422692326 22.75452 21.34573 20.50019 20.30253 20.09605
10.0168148341098 0.880315587697162 21.33956 18.69087 17.19399 15.98047 15.34842
9.89587301734792 1.0296843077811 22.06616 21.71018 21.74136 21.77509 21.33977
9.65026405244271 0.704755166620321 20.16285 19.40538 18.70169 18.5045 18.17598
10.0996168157019 0.659559705320724 23.0604 21.21743 19.3818 18.72964 18.36908
9.73610125611049 1.02968858151937 23.07852 20.98164 19.61219 18.61106 18.04796
9.95686024457655 1.15178092287401 20.17419 18.68826 17.92494 17.58311 17.3151
10.0662646793935 0.598270208718048 22.17397 19.87292 18.66196 18.19376 17.8308
10.1199706750663 0.745189086135523 23.59859 21.06365 19.89768 19.43336 19.06453
9.79433114420422 0.767888854764625 20.01999 17.53847 16.08993 15.00174 14.42026
9.99106096713709 0.639995693530671 19.95124 18.59905 17.81562 17.41975 17.1164
9.6975453477649 0.710718607706786 22.85027 21.88052 20.22797 18.13895 16.99145
9.54945950216722 1.09214428020304 19.49814 18.32038 18.46581 18.57499 18.60771
9.86774872671197 0.86341583908299 19.70798 18.61717 18.17136 17.87243 17.68418
9.87672334968863 0.920157303278927 20.71733 18.24777 16.89129 16.05387 15.6155
10.0197603387902 0.894714196456562 25.00395 23.04243 21.85939 19.44947 18.11075
9.51149604861618 0.771680075957743 20.01444 19.19013 18.89122 18.60928 18.41371
10.1494930726228 0.863407223678946 22.77547 20.00966 18.54422 17.67901 17.22931
9.99598169424664 0.6800681698203 20.08357 17.37006 16.1537 15.66973 15.373
10.0178113422437 0.663568617260795 23.07802 21.94675 20.22082 19.16396 18.6394
9.61902334567515 0.573420171591954 22.68919 21.59723 20.61812 19.84894 19.4082
9.98289589103072 0.828173647873068 17.57576 16.40284 15.99398 15.84826 15.80337
9.81396735807618 1.07380008389376 22.42185 21.83237 21.5233 21.65854 22.50206
9.92450427008492 0.96474911896837 20.88001 18.17424 16.75394 15.76061 15.25564
9.56566152051056 0.689286609913876 20.74673 18.47216 17.46087 17.0529 16.8133
9.79963390205882 0.863969479176525 30.63567 16.55926 15.60212 15.30208 15.59649
9.50735305905243 1.17351866436464 19.60593 18.42455 17.97488 17.83895 17.74746
9.51193458596043 0.83717629113186 22.05729 19.79655 18.25241 17.52401 17.07819
9.84209912483652 0.591647361160529 17.53105 16.08609 15.77282 15.43753 15.38273
9.96058094193592 1.09853738590981 22.89306 20.91076 19.48685 18.88035 18.52977
